"","Ha1","Ha2","Ha3","Ctr1","Ctr2","Ctr3"
"PITA_27955",2.53816471371631,2.44827448726194,4.62494785270779,0.271548351664191,1.47475237414671,0.331499265978736
"PITA_06295",91.8651873803128,67.0827209509771,79.4113386624507,86.4428919464341,81.7012815277278,73.5928370472794
"PITA_25656",46.3419750955945,44.6810093925304,49.4967823385535,51.6847029334176,53.8776200688265,55.5261270514383
"PITA_13325",58.2959121343875,47.8637662259709,49.8903949217627,57.3872183183657,56.040590217575,79.8084482843807
"PITA_21862",23.0891112667096,21.6672292122682,21.9439015139114,12.1291597076672,23.7926716362336,28.7575613236554
"PITA_19019",1.0643916541391,5.01896269888697,4.23133526949861,9.14212783936109,3.14613839817965,10.7737261443089
"PITA_13499",349.775472806325,703.266846465992,366.650121259345,61.9130241794355,324.838789612049,96.5491612163069
"PITA_38499",40.6925117005486,5.63103132070246,12.5956026626935,0.543096703328382,4.12930664761079,0.911622981441524
"PITA_04947",222.785360839422,214.101603911057,190.50849027324,249.371902944949,279.121466013501,470.646082873311
"PITA_15837",13.5914626605454,17.7499900326491,16.3349222031807,17.4696106237296,14.3542564416947,22.1275760040806
"PITA_50633",5.81321595722122,2.69310193598813,3.64091639468485,5.8835476193908,4.91584124715571,3.81224155875546
"PITA_25144",7.20511273571081,10.7724077439525,9.05308941381099,4.07322527496286,3.34277204806588,8.53610609895245
"PITA_07931",3.02942240024205,3.54999800652981,3.64091639468485,3.89219304052007,4.32594029749702,4.30949045772357
"PITA_27255",3.11129868132967,2.69310193598813,4.13293212369632,3.0775479855275,4.91584124715571,1.32599706391494
"PITA_11042",8.18762810876228,5.26379014761317,6.88822020616053,6.33612820549779,7.57039552061979,1.74037114638836
"PITA_18432",12.2814421631434,13.955164577393,41.2309180911609,27.4263835180833,17.6970284897605,12.7627217401813
"PITA_17779",5.15820570852024,3.794825455256,2.36167549925504,5.34045091606242,2.75287109840719,4.39236527421825
"PITA_12364",1.88315446501533,0.979309794904775,1.08243460382523,2.35341904775632,3.04782157323654,1.16024743092558
"PITA_22569",14.328349190334,19.0965410006431,18.795000848238,17.7411589753938,18.1886126144761,17.4037114638836
"PITA_35530",0.57313396761336,1.22413724363097,1.4760471870344,0.724128937771175,3.04782157323654,1.49174669690431
"PITA_06362",9.17014348181376,4.77413525016078,6.49460762295136,6.78870879160477,9.24178154465273,13.4257202721388
"PITA_43367",17.7671529960142,15.7913704428395,12.5956026626935,15.6592882793017,17.9919789645899,20.718704123671
"PITA_26900",114.135535836146,127.799928235073,125.070398314715,91.7833428624965,106.870388713165,143.870681434771
"PITA_15348",4.99445314634499,5.75344504506555,3.93612583209173,3.25858021997029,7.76702917050601,5.38686307215446
"PITA_06186",8.67888579528802,7.22240973742272,8.56107368479952,9.32316007380388,10.5199002689132,10.1107276123515
"PITA_45574",19.1590497745037,15.3017155453871,16.9253410779945,19.7325135542645,19.7616818135659,14.420218070075
"PITA_24161",33.8149040891882,29.9913624689587,31.9810223857453,29.7798025658396,33.3294036557157,28.7575613236554
"PITA_49544",3.9300614922059,6.61034111560723,6.78981706035824,3.43961245441308,10.6182170938563,12.845596556676
"PITA_20112",0,0,2.36167549925504,5.7930315021694,3.24445522312277,0
"PITA_13768",2.21065958936582,2.32586076289884,11.414764913066,4.79735421273404,4.91584124715571,2.73486894432457
"PITA_29280",8.84263835746327,9.91551167341085,10.2339271634385,8.14645054992572,7.27544504579044,8.2874816494684
"PITA_03070",53.3014589880425,46.0275603605244,45.8558659438687,48.4261227134474,44.5375216992307,50.0563891627891
"PITA_44102",5.32195827069549,6.61034111560723,6.98662335196283,4.07322527496286,4.71920759726948,6.54711050308004
"PITA_35015",5.7313396761336,11.1396489170418,6.88822020616053,10.952450183789,6.78386092107487,7.7902327505003
"PITA_43734",22.6797298612715,29.6241212958695,28.0448965536536,20.9092230781427,27.1354436842995,25.1939442143839
"PITA_25743",16.7027613418751,29.9913624689587,21.2550794932954,26.7927706975335,19.5650481636797,20.2214552247029
"PITA_02389",382.771614084637,292.079146330349,373.636744611308,247.018483897192,318.054928690974,209.756160548045
"PITA_45221",4.09381405438114,3.67241173089291,4.82175414431237,3.0775479855275,4.22762347255391,1.574621513399
"PITA_08445",21.3697093638696,48.8430760208757,25.2896084711894,29.5987703313968,48.9617788216708,52.5426336576297
"PITA_50304",2.78379355697918,2.69310193598813,5.41217301912613,1.44825787554235,3.93267299772456,1.82324596288305
"PITA_50604",43.4763052575277,41.6206662834529,54.2201333370636,60.2837340694504,60.4648473400152,49.3933906308317
"PITA_21289",72.7880138868967,100.256840253376,61.3051598348287,26.7927706975335,71.8695990334164,45.5811490720762
"PITA_47366",1.0643916541391,1.83620586544645,2.16486920765045,1.81032234442794,3.34277204806588,3.31499265978736
"PITA_00960",10.3164114170405,9.54827050032156,4.4281415611032,13.9394820520951,11.8963358181168,5.80123715462788
"PITA_40264",6.05884480048409,5.50861759633936,5.01856043591696,4.25425750940566,8.25861329522158,4.30949045772357
"PITA_40312",8.26950438984991,9.18102932723227,9.24989570541557,12.9438047626598,9.24178154465273,10.3593520618355
"PITA_07932",4.91257686525737,2.20344703853574,1.67285347863899,2.8965157510847,3.63772252289522,0
"PITA_43267",61.4890870968048,56.1878994826615,57.2706308569347,62.4561208827639,52.0096003949074,60.8301153070981
"PITA_07441",129.364524118444,129.146479203067,108.440266674127,124.550177296642,131.449594948944,91.3280477771418
"PITA_47794",4.42131917873163,11.6293038144942,3.44411010308027,18.917868499272,16.7138602403294,13.0113461896654
"PITA_26949",4.42131917873163,5.01896269888697,5.51057616492843,5.34045091606242,5.70237584670062,5.7183623381332
"PITA_11459",3.9300614922059,2.20344703853574,2.26327235345275,1.71980622720654,1.86801967391917,3.23211784329268
"PITA_27995",15.5564934066483,7.58965091051201,16.3349222031807,8.41799890158991,6.19395997141619,1.82324596288305
"PITA_42405",78.2737247197674,84.0982286374476,75.7704222677659,43.1761879146063,54.3692041935421,112.046751900813
"PITA_14264",48.5526346849604,40.396529039822,26.2736399292123,42.5425750940566,28.1186119337306,63.1506101689492
"PITA_29940",535.880259718492,290.855009086718,427.168055927755,939.376264523657,470.74095782763,208.678787933614
"PITA_11476",23.9078740775859,32.3172232318576,24.8959958879802,25.7065772908767,18.3852462643623,20.3872048576923
"PITA_15554",1.39189677848959,1.10172351926787,1.57445033283669,0.905161172213969,1.27811872426048,1.49174669690431
"PITA_37636",24.317255483024,30.358603642048,24.9943990337825,36.9305758263299,29.6916811328205,28.9233109566447
"PITA_08422",3.84818521111827,0.244827448726194,0.393612583209173,0.995677289435366,1.47475237414671,0.911622981441524
"PITA_06344",1674.20619567971,2418.16071106862,1640.67564996164,2563.41643970996,2298.35241669518,4379.51967766158
"PITA_27027",3.43880380568016,2.93792938471433,3.64091639468485,1.62929010998514,2.94950474829342,0
"PITA_47600",19.6503074610295,15.0568880966609,45.8558659438687,2.8965157510847,64.6924708125691,15.1660914185272
"PITA_37083",23.9897503586735,19.3413684493693,16.6301316405876,33.9435439580239,24.087622111063,16.9893373814102
"PITA_03036",12.9364524118444,9.30344305159537,12.4971995168913,11.3145146526746,13.0761377174342,10.5251016948249
"PITA_08364",5.40383455178311,5.63103132070246,5.9041887481376,7.51283772937595,4.42425712244013,7.7902327505003
"PITA_49849",10.3164114170405,9.18102932723227,10.9227491840546,11.2239985354532,8.25861329522158,11.4367246762664
"PITA_31641",34.5517906189768,25.0948134944349,43.1989810072068,32.5858021997029,51.0264321454762,27.1000649937617
"PITA_19060",17.357771590576,9.42585677595846,16.0397127657738,16.3834172170728,19.4667313387366,15.3318410515165
"PITA_47774",29.4754611915442,39.172391796191,66.9141391455595,55.1243153878307,38.8351458525301,57.2664981978267
"PITA_47762",2.45628843262869,2.08103331417265,2.16486920765045,3.34909633719169,2.35960379863474,4.1437408247342
"PITA_05132",62.4716024698562,52.1482465786793,60.714740960015,57.930315021694,66.8554409613176,65.1396057648216
"PITA_06894",15.1471120012102,18.2396449301014,15.3508907451578,20.0945780231501,15.1407910412396,26.8514405442776
"PITA_17963",7.69637042223655,3.794825455256,6.69141391455595,1.44825787554235,3.24445522312277,0.165749632989368
"PITA_41722",4.33944289764401,3.30517055780362,6.00259189393989,0,0,6.38136087009067
"PITA_10031",7.45074157897368,11.8741312632204,6.69141391455595,9.23264395658249,7.6687123455629,7.95598238348967
"PITA_43525",18.5040395258028,28.6448115009647,25.1912053253871,16.7454816859584,17.8936621396468,31.2438058184959
"PITA_04601",33.4873989648377,19.8310233468217,20.6646606184816,17.0170300376226,23.1044538616318,25.1939442143839
